http://www.w3.org/2002/07/owl#Annotation	http://www.w3.org/2000/01/rdf-schema#Resource
http://www.w3.org/2002/07/owl#AnnotationProperty	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://www.w3.org/2002/07/owl#AsymmetricProperty	http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Axiom	http://www.w3.org/2000/01/rdf-schema#Resource
http://www.w3.org/2002/07/owl#Class	http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/2002/07/owl#DataRange	http://www.w3.org/2000/01/rdf-schema#Datatype
http://www.w3.org/2002/07/owl#DatatypeProperty	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://www.w3.org/2002/07/owl#DeprecatedClass	http://www.w3.org/2000/01/rdf-schema#Class
http://www.w3.org/2002/07/owl#DeprecatedProperty	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://www.w3.org/2002/07/owl#FunctionalProperty	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://www.w3.org/2002/07/owl#InverseFunctionalProperty	http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#IrreflexiveProperty	http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#NamedIndividual	http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/2002/07/owl#NegativePropertyAssertion	http://www.w3.org/2000/01/rdf-schema#Resource
http://www.w3.org/2002/07/owl#Nothing	http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/2002/07/owl#ObjectProperty	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://www.w3.org/2002/07/owl#Ontology	http://www.w3.org/2000/01/rdf-schema#Resource
http://www.w3.org/2002/07/owl#OntologyProperty	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://www.w3.org/2002/07/owl#ReflexiveProperty	http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Restriction	http://www.w3.org/2002/07/owl#Class
http://www.w3.org/2002/07/owl#SymmetricProperty	http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2002/07/owl#Thing	http://www.w3.org/2000/01/rdf-schema#Resource
http://www.w3.org/2002/07/owl#TransitiveProperty	http://www.w3.org/2002/07/owl#ObjectProperty
